BCV53_00005	GS458_2830	77.604	192	43	0	2	193	199	390	1.88e-98	288
BCV53_00005	GS458_0901	40.741	189	110	1	4	192	194	380	3.88e-44	149
BCV53_00005	GS458_1960	37.563	197	111	7	4	191	197	390	1.14e-31	116
BCV53_00005	GS458_0832	32.275	189	120	5	2	186	201	385	5.56e-20	84.0
BCV53_00005	GS458_1588	28.877	187	131	2	2	187	196	381	2.36e-19	82.4
BCV53_00005	GS458_2833	25.641	195	131	7	2	186	209	399	2.49e-05	40.8
BCV53_00010	GS458_1722	40.193	311	183	2	1	311	177	484	2.17e-72	228
BCV53_00010	GS458_2551	37.171	304	181	6	1	298	183	482	5.22e-67	214
BCV53_00010	GS458_2923	38.411	302	180	4	1	298	210	509	6.52e-67	215
BCV53_00010	GS458_0161	35.593	295	170	6	1	281	203	491	6.82e-54	180
BCV53_00010	GS458_1696	35.048	311	192	4	1	303	177	485	3.66e-52	175
BCV53_00010	GS458_1762	31.731	312	203	4	1	304	177	486	1.31e-47	163
BCV53_00010	GS458_3087	31.776	321	202	6	1	308	186	502	2.30e-44	155
BCV53_00015	GS458_0173	61.538	143	53	1	1	141	24	166	1.79e-56	176
BCV53_00015	GS458_2703	51.799	139	64	2	6	141	8	146	2.57e-43	144
BCV53_00015	GS458_3073	41.259	143	77	2	4	141	280	420	1.14e-30	115
BCV53_00015	GS458_3128	30.282	142	91	4	4	141	274	411	3.08e-10	56.2
BCV53_00020	GS458_2813	56.410	78	32	1	1	78	1	76	8.41e-21	87.4
BCV53_00025	GS458_2814	75.581	86	19	1	1	86	1	84	5.21e-43	131
BCV53_00030	GS458_2815	76.074	163	39	0	1	163	5	167	7.94e-93	263
BCV53_00030	GS458_0844	29.861	144	92	5	1	136	1	143	1.97e-06	42.4
BCV53_00030	GS458_2682	25.874	143	98	5	22	159	102	241	7.33e-06	41.2
BCV53_00030	GS458_2677	25.641	156	104	7	1	148	18	169	1.02e-05	40.4
BCV53_00030	GS458_0812	29.688	64	45	0	77	140	80	143	2.31e-04	36.2
BCV53_00030	GS458_2686	27.632	76	37	2	66	127	83	154	8.51e-04	34.7
BCV53_00035	GS458_0819	25.770	357	236	12	21	358	35	381	1.12e-19	86.7
BCV53_00035	GS458_3089	24.128	344	206	4	59	347	70	413	1.82e-15	74.3
BCV53_00035	GS458_0392	26.166	386	256	11	2	375	5	373	3.93e-14	69.7
BCV53_00035	GS458_1175	29.730	148	103	1	2	149	3	149	2.47e-13	67.4
BCV53_00035	GS458_0516	28.966	145	103	0	26	170	40	184	6.80e-13	65.9
BCV53_00035	GS458_1727	25.588	340	241	5	23	357	66	398	3.88e-12	63.9
BCV53_00035	GS458_0657	22.131	244	177	6	23	262	24	258	1.20e-10	58.9
BCV53_00035	GS458_1465	22.581	186	143	1	2	187	76	260	8.24e-07	47.4
BCV53_00035	GS458_0321	26.389	216	139	9	1	205	1	207	2.80e-05	42.4
BCV53_00035	GS458_3309	24.272	103	78	0	27	129	32	134	2.11e-04	39.3
BCV53_00035	GS458_1791	22.289	166	121	3	46	208	1	161	3.50e-04	38.9
BCV53_00035	GS458_1694	22.000	350	244	10	23	357	26	361	0.001	37.4
BCV53_00045	GS458_2821	72.131	61	17	0	1	61	1	61	1.38e-29	95.9
BCV53_00045	GS458_1919	38.983	59	35	1	1	59	1	58	1.56e-08	42.7
BCV53_00045	GS458_1385	38.983	59	35	1	1	59	1	58	2.28e-05	34.7
BCV53_00050	GS458_2822	54.518	332	151	0	1	332	18	349	9.44e-118	340
BCV53_00055	GS458_2823	76.296	135	32	0	1	135	1	135	5.71e-76	218
BCV53_00055	GS458_0954	34.940	83	54	0	6	88	6	88	1.48e-11	54.3
BCV53_00060	GS458_2824	90.222	450	44	0	1	450	1	450	0.0	847
BCV53_00060	GS458_1857	70.633	395	112	1	34	428	2	392	0.0	596
BCV53_00065	GS458_2826	84.794	388	59	0	1	388	1	388	0.0	701
BCV53_00065	GS458_1763	22.841	359	269	6	9	366	7	358	6.66e-32	121
BCV53_00065	GS458_1687	24.074	378	275	7	15	387	15	385	1.04e-24	100
BCV53_00070	GS458_2827	89.744	78	8	0	1	78	1	78	7.12e-45	135
BCV53_00075	GS458_2828	66.964	112	34	1	10	121	1	109	5.66e-51	154
BCV53_00075	GS458_0055	37.168	113	66	2	3	115	2	109	6.90e-20	75.9
BCV53_00075	GS458_1132	46.341	82	43	1	4	85	620	700	3.40e-14	63.9
BCV53_00075	GS458_2012	44.737	76	41	1	1	76	187	261	3.50e-13	61.2
BCV53_00075	GS458_2012	36.486	74	47	0	7	80	278	351	2.15e-10	53.1
BCV53_00075	GS458_2012	35.165	91	48	2	6	85	14	104	3.75e-07	43.9
BCV53_00075	GS458_2933	28.169	71	40	2	6	65	626	696	3.02e-05	38.5
BCV53_00075	GS458_0198	36.000	75	48	0	1	75	643	717	1.10e-04	37.0
BCV53_00080	GS458_2830	80.051	391	78	0	1	391	1	391	0.0	630
BCV53_00080	GS458_0901	41.253	383	221	3	7	389	2	380	5.64e-104	309
BCV53_00080	GS458_1960	39.541	392	220	9	10	388	3	390	1.67e-84	259
BCV53_00080	GS458_0832	31.026	390	252	8	1	385	10	387	2.80e-48	165
BCV53_00080	GS458_1588	27.557	352	249	5	36	384	33	381	6.74e-40	142
BCV53_00080	GS458_2833	25.485	361	252	11	33	383	46	399	3.93e-22	93.6
BCV53_00080	GS458_1985	25.397	189	126	4	75	261	69	244	2.01e-14	70.5
BCV53_00080	GS458_2047	28.239	301	178	15	96	382	77	353	1.78e-10	58.2
BCV53_00080	GS458_0772	36.538	52	30	1	158	209	126	174	2.71e-06	45.4
BCV53_00080	GS458_0270	36.508	63	32	2	157	219	139	193	1.06e-04	40.4
BCV53_00085	GS458_2831	86.826	167	22	0	1	167	19	185	5.52e-104	292
BCV53_00090	GS458_2832	62.500	88	33	0	1	88	1	88	1.57e-39	122
BCV53_00095	GS458_2833	65.183	382	133	0	4	385	22	403	0.0	532
BCV53_00095	GS458_2830	26.020	392	255	14	11	381	6	383	2.00e-23	97.1
BCV53_00095	GS458_1960	22.253	364	263	9	29	381	31	385	1.90e-19	85.5
BCV53_00095	GS458_0832	23.450	371	246	12	29	381	35	385	5.69e-16	75.1
BCV53_00095	GS458_1588	22.535	355	264	10	33	383	35	382	2.08e-13	67.4
BCV53_00095	GS458_0901	23.204	362	251	11	30	381	30	374	1.17e-11	62.0
BCV53_00100	GS458_2834	78.443	167	36	0	9	175	1	167	2.65e-94	268
BCV53_00105	GS458_2835	53.125	64	30	0	4	67	3	66	1.06e-21	76.6
BCV53_00110	GS458_2836	78.325	203	44	0	18	220	5	207	1.27e-121	340
BCV53_00120	GS458_2849	68.254	189	60	0	3	191	2	190	4.81e-95	272
BCV53_00120	GS458_2919	40.571	175	94	5	19	192	12	177	6.04e-29	103
BCV53_00125	GS458_2850	84.384	333	52	0	1	333	1	333	0.0	578
BCV53_00125	GS458_0426	27.303	304	185	13	42	332	36	316	4.73e-15	71.6
BCV53_00130	GS458_2851	91.304	207	18	0	1	207	1	207	1.75e-139	385
BCV53_00135	GS458_2852	78.112	498	109	0	1	498	7	504	0.0	800
BCV53_00140	GS458_2853	69.030	268	83	0	1	268	1	268	4.31e-141	394
BCV53_00140	GS458_2051	28.030	264	172	8	2	258	66	318	4.52e-25	98.2
BCV53_00145	GS458_2854	63.362	232	63	3	4	235	4	213	2.54e-100	287
BCV53_00145	GS458_0033	32.323	99	57	3	104	201	311	400	1.82e-13	65.5
BCV53_00150	GS458_2856	80.556	108	21	0	1	108	1	108	6.61e-60	176
BCV53_00160	GS458_2857	72.289	166	46	0	1	166	2	167	1.32e-85	245
BCV53_00160	GS458_2954	45.833	48	26	0	34	81	26	73	4.76e-07	43.9
BCV53_00160	GS458_1534	26.316	114	76	3	11	121	6	114	1.35e-05	39.7
BCV53_00165	GS458_2858	90.476	399	38	0	1	399	1	399	0.0	758
BCV53_00165	GS458_2864	27.500	360	214	12	32	384	14	333	6.38e-28	109
BCV53_00165	GS458_0925	28.342	187	95	8	161	335	178	337	7.28e-04	37.7
BCV53_00170	GS458_2859	82.779	331	57	0	1	331	1	331	0.0	593
BCV53_00170	GS458_2955	30.909	330	185	12	4	316	16	319	1.10e-34	125
BCV53_00170	GS458_2348	28.462	260	157	13	68	315	264	506	1.14e-11	62.0
BCV53_00170	GS458_2021	22.148	298	205	10	10	289	6	294	1.95e-07	48.5
BCV53_00170	GS458_2160	24.571	350	203	15	6	308	3	338	3.97e-06	44.7
BCV53_00170	GS458_2611	47.500	40	21	0	8	47	3	42	0.001	37.0
BCV53_00175	GS458_2861	89.831	118	12	0	4	121	5	122	1.05e-77	221
BCV53_00180	GS458_2862	77.817	284	63	0	1	284	1	284	5.41e-157	436
BCV53_00185	GS458_2863	87.500	80	10	0	1	80	21	100	7.38e-49	146
BCV53_00185	GS458_3289	32.000	50	33	1	27	76	27	75	0.001	31.6
BCV53_00190	GS458_2864	85.756	344	49	0	14	357	1	344	0.0	608
BCV53_00190	GS458_2858	24.737	380	243	10	3	344	8	382	5.38e-28	109
BCV53_00190	GS458_2348	24.896	241	145	9	56	272	252	480	9.56e-05	40.4
BCV53_00200	GS458_2865	75.926	108	26	0	1	108	12	119	1.22e-53	160
BCV53_00205	GS458_2866	95.385	65	3	0	1	65	1	65	4.88e-41	125
BCV53_00210	GS458_2867	66.997	303	100	0	1	303	1	303	2.21e-148	415
BCV53_00210	GS458_0038	20.000	235	166	5	37	271	52	264	2.64e-04	38.5
BCV53_00215	GS458_2868	85.028	354	53	0	1	354	1	354	0.0	593
BCV53_00215	GS458_1568	32.092	349	219	7	7	342	58	401	4.34e-47	161
BCV53_00215	GS458_1393	34.266	143	79	5	28	157	36	176	2.20e-16	75.5
BCV53_00215	GS458_1451	31.818	154	99	4	29	180	7	156	5.53e-13	65.9
BCV53_00215	GS458_0065	28.313	166	102	5	28	181	13	173	4.39e-12	62.4
BCV53_00215	GS458_1987	25.369	339	203	14	30	326	59	389	1.01e-10	58.9
BCV53_00215	GS458_2314	30.570	193	116	6	28	207	12	199	1.17e-10	58.2
BCV53_00215	GS458_1581	27.673	159	107	6	29	181	30	186	4.12e-08	50.8
BCV53_00220	GS458_2869	87.269	432	55	0	1	432	1	432	0.0	773
BCV53_00225	GS458_2870	74.845	322	81	0	1	322	1	322	0.0	507
BCV53_00225	GS458_2036	37.025	316	190	4	6	321	4	310	1.81e-61	201
BCV53_00225	GS458_0403	31.556	225	148	4	69	293	70	288	2.33e-23	94.7
BCV53_00230	GS458_2871	55.422	332	146	2	1	332	1	330	2.04e-135	385
BCV53_00235	GS458_2872	88.554	166	19	0	1	166	1	166	3.60e-109	305
BCV53_00240	GS458_2873	81.893	243	44	0	15	257	1	243	4.31e-155	428
BCV53_00240	GS458_2968	32.000	100	54	5	165	253	111	207	7.02e-06	42.4
BCV53_00240	GS458_2302	35.849	53	34	0	189	241	100	152	4.66e-05	39.3
BCV53_00245	GS458_2874	68.531	143	45	0	1	143	1	143	1.02e-70	206
BCV53_00245	GS458_0846	21.260	127	99	1	7	132	8	134	1.51e-04	36.2
BCV53_00250	GS458_2875	81.111	90	17	0	1	90	1	90	1.98e-50	150
BCV53_00255	GS458_2876	80.247	81	16	0	3	83	8	88	6.00e-46	139
BCV53_00260	GS458_2877	95.652	92	4	0	1	92	1	92	1.85e-62	181
BCV53_00265	GS458_2878	81.498	227	42	0	2	228	3	229	2.95e-138	384
BCV53_00270	GS458_2879	95.318	299	14	0	1	299	1	299	0.0	597
BCV53_00270	GS458_2277	25.110	227	126	8	39	241	130	336	7.49e-06	43.5
BCV53_00270	GS458_1432	29.412	85	58	1	150	234	150	232	1.13e-04	39.7
BCV53_00275	GS458_2880	81.173	324	60	1	1	324	9	331	0.0	528
BCV53_00280	GS458_2881	86.864	236	31	0	1	236	1	236	5.05e-148	409
BCV53_00280	GS458_1737	41.935	217	125	1	1	216	1	217	3.73e-53	168
BCV53_00280	GS458_2882	33.992	253	143	4	1	233	7	255	1.42e-44	147
BCV53_00280	GS458_1738	31.707	246	149	4	1	233	4	243	4.53e-33	117
BCV53_00280	GS458_3345	31.092	238	156	5	1	232	1	236	1.17e-32	115
BCV53_00280	GS458_1766	28.270	237	158	4	1	230	1	232	9.90e-30	108
BCV53_00280	GS458_0282	31.579	228	145	4	1	227	5	222	8.94e-29	105
BCV53_00280	GS458_0559	30.043	233	159	3	1	232	3	232	1.90e-27	102
