gene_0	gene_1665	100.000	313	0	0	1	313	175	487	0.0	638
gene_0	gene_258	48.875	311	159	0	1	311	176	486	4.87e-113	333
gene_0	gene_3697	38.608	316	187	3	1	311	173	486	9.41e-76	237
gene_0	gene_135	41.587	315	175	3	1	307	170	483	2.06e-75	236
gene_0	gene_3707	40.127	314	179	3	1	307	187	498	9.59e-74	232
gene_0	gene_2497	39.414	307	177	4	1	302	170	472	3.24e-73	230
gene_0	gene_1563	38.436	307	181	4	1	302	177	480	6.47e-70	222
gene_0	gene_2493	40.333	300	176	2	1	300	192	488	3.72e-69	220
gene_0	gene_2451	38.284	303	184	2	1	303	175	474	2.80e-66	212
gene_0	gene_1380	36.538	312	186	4	1	302	180	489	4.20e-66	212
gene_0	gene_137	36.893	309	184	4	1	302	176	480	1.10e-62	203
gene_0	gene_671	37.075	294	167	6	1	281	202	490	1.26e-55	185
gene_0	gene_2458	35.370	311	191	4	1	303	177	485	3.67e-55	183
gene_0	gene_1870	34.304	309	192	5	1	301	178	483	1.61e-49	168
gene_0	gene_1175	31.889	323	199	7	1	308	186	502	1.24e-41	147
gene_0	gene_1319	25.357	280	156	10	1	256	159	409	2.34e-07	48.5
gene_0	gene_2785	21.887	265	172	8	22	268	168	415	5.37e-04	38.1
gene_1	gene_1664	100.000	68	0	0	1	68	188	255	2.60e-41	131
gene_2	gene_1664	100.000	141	0	0	1	141	1	141	2.50e-104	295
gene_2	gene_170	34.266	143	87	2	4	141	333	473	2.48e-19	79.7
gene_2	gene_2621	33.333	150	76	5	4	141	325	462	4.92e-16	70.5
gene_3	gene_1663	100.000	79	0	0	1	79	1	79	1.62e-54	167
gene_4	gene_1663	99.415	171	1	0	1	171	84	254	7.66e-127	355
gene_5	gene_1662	100.000	86	0	0	1	86	1	86	9.72e-61	176
gene_6	gene_1661	100.000	163	0	0	1	163	1	163	2.19e-121	335
gene_6	gene_2325	24.852	169	99	6	2	159	3	154	9.51e-06	40.4
