Geoth_0022	GWCH70_0001	96.452	451	16	0	1	451	1	451	0.0	895
Geoth_0022	GWCH70_2663	29.870	77	52	1	142	218	158	232	1.74e-07	48.9
Geoth_0023	GWCH70_0002	94.195	379	22	0	1	379	1	379	0.0	717
Geoth_0024	GWCH70_0003	91.892	74	6	0	1	74	1	74	1.85e-43	131
Geoth_0025	GWCH70_0004	94.933	375	19	0	1	375	1	375	0.0	738
Geoth_0025	GWCH70_1302	45.455	44	24	0	3	46	3	46	3.67e-07	48.1
Geoth_0025	GWCH70_2316	30.986	71	44	1	2	72	1	66	7.97e-06	43.9
Geoth_0026	GWCH70_0005	97.036	641	19	0	1	641	1	641	0.0	1284
Geoth_0026	GWCH70_1617	58.583	635	248	9	9	634	7	635	0.0	723
Geoth_0027	GWCH70_0006	96.424	811	29	0	1	811	1	811	0.0	1604
Geoth_0027	GWCH70_1618	43.902	820	440	9	8	816	4	814	0.0	656
Geoth_0028	GWCH70_0007	85.754	358	51	0	1	358	1	358	0.0	640
Geoth_0029	GWCH70_0008	86.420	324	44	0	1	324	1	324	0.0	589
Geoth_0030	GWCH70_0009	99.182	489	4	0	1	489	1	489	0.0	986
Geoth_0030	GWCH70_0527	28.906	128	74	6	102	222	19	136	5.07e-11	57.4
Geoth_0030	GWCH70_0527	40.678	59	33	2	146	204	1	57	8.34e-07	45.1
Geoth_0030	GWCH70_2731	27.193	114	68	4	102	204	14	123	1.02e-06	46.2
Geoth_0030	GWCH70_2695	29.834	181	106	9	31	210	149	309	6.61e-06	44.7
Geoth_0031	GWCH70_0010	89.135	451	49	0	1	451	1	451	0.0	809
Geoth_0031	GWCH70_2253	34.943	435	223	11	7	431	2	386	3.95e-63	206
Geoth_0031	GWCH70_2226	29.814	322	176	9	3	317	2	280	5.52e-28	110
Geoth_0032	GWCH70_0011	98.644	295	4	0	1	295	1	295	0.0	583
Geoth_0032	GWCH70_0613	47.368	38	20	0	214	251	184	221	4.96e-05	40.4
Geoth_0033	GWCH70_0012	97.409	193	5	0	1	193	1	193	4.63e-140	385
Geoth_0034	GWCH70_0014	95.529	425	19	0	1	425	1	425	0.0	840
Geoth_0034	GWCH70_2661	23.077	195	143	3	170	361	273	463	3.85e-05	42.4
Geoth_0034	GWCH70_1149	27.273	143	96	3	190	328	65	203	8.97e-05	40.8
Geoth_0035	GWCH70_0015	95.964	223	9	0	1	223	1	223	1.64e-164	449
Geoth_0035	GWCH70_0016	30.244	205	133	4	15	214	7	206	2.57e-33	116
Geoth_0035	GWCH70_0216	48.276	29	15	0	14	42	30	58	6.64e-04	35.4
Geoth_0036	GWCH70_0016	93.365	211	14	0	1	211	1	211	1.41e-150	413
Geoth_0036	GWCH70_0015	32.195	205	129	4	7	206	15	214	5.79e-36	122
Geoth_0037	GWCH70_0017	89.744	429	44	0	1	429	1	429	0.0	808
Geoth_0037	GWCH70_1211	31.667	120	75	3	4	117	26	144	1.13e-07	49.7
Geoth_0037	GWCH70_3222	40.426	47	28	0	1	47	1	47	7.41e-05	39.7
Geoth_0037	GWCH70_2576	39.130	46	28	0	51	96	378	423	1.85e-04	39.7
Geoth_0037	GWCH70_2528	41.176	51	29	1	1	50	1	51	5.43e-04	38.5
Geoth_0038	GWCH70_0018	91.250	160	14	0	1	160	1	160	1.19e-108	303
Geoth_0038	GWCH70_2239	35.220	159	82	6	1	151	1	146	1.84e-15	68.9
Geoth_0039	GWCH70_0019	93.416	562	37	0	1	562	1	562	0.0	1073
Geoth_0039	GWCH70_0027	42.767	159	86	4	24	179	17	173	7.21e-30	116
Geoth_0039	GWCH70_2586	27.444	266	138	11	11	231	64	319	2.04e-08	53.1
Geoth_0040	GWCH70_0020	100.000	109	0	0	1	109	1	109	8.26e-74	211
Geoth_0041	GWCH70_0021	97.990	199	4	0	1	199	1	199	1.78e-146	402
Geoth_0042	GWCH70_0022	86.667	75	10	0	1	75	1	75	9.35e-43	130
Geoth_0043	GWCH70_0023	78.652	89	19	0	1	89	1	89	1.39e-44	135
Geoth_0044	GWCH70_0024	82.609	69	12	0	1	69	1	69	7.04e-36	112
Geoth_0045	GWCH70_0025	89.474	475	49	1	1	475	1	474	0.0	888
Geoth_0045	GWCH70_0963	33.191	467	292	7	1	453	1	461	4.31e-86	270
Geoth_0046	GWCH70_0026	89.100	211	23	0	1	211	1	211	8.03e-141	388
Geoth_0047	GWCH70_0027	91.212	330	29	0	1	330	3	332	0.0	633
Geoth_0047	GWCH70_0019	30.357	336	189	9	12	314	21	344	6.10e-31	119
Geoth_0048	GWCH70_0028	97.101	276	8	0	1	276	1	276	0.0	540
Geoth_0049	GWCH70_0029	90.164	122	12	0	1	122	1	122	3.97e-78	223
Geoth_0050	GWCH70_0030	94.400	250	14	0	1	250	1	250	5.79e-178	486
Geoth_0050	GWCH70_3321	32.500	80	50	3	49	127	121	197	2.89e-06	43.9
Geoth_0051	GWCH70_0031	83.276	293	47	1	1	293	1	291	0.0	506
Geoth_0052	GWCH70_0032	95.918	98	4	0	1	98	1	98	2.05e-65	189
Geoth_0052	GWCH70_0051	68.627	51	15	1	1	50	1	51	1.69e-17	70.1
Geoth_0053	GWCH70_0033	93.683	649	41	0	1	649	1	649	0.0	1240
Geoth_0053	GWCH70_2764	31.818	198	128	4	2	196	29	222	2.63e-21	95.1
Geoth_0053	GWCH70_2764	28.194	227	124	7	244	454	514	717	2.55e-12	66.2
Geoth_0053	GWCH70_2573	23.947	380	230	14	143	483	347	706	2.06e-15	76.3
Geoth_0053	GWCH70_2573	33.333	141	74	4	2	123	38	177	6.25e-14	71.6
Geoth_0053	GWCH70_1039	26.241	141	90	2	14	140	58	198	4.97e-09	55.8
Geoth_0053	GWCH70_1039	32.075	106	62	5	223	325	522	620	3.18e-05	43.5
Geoth_0053	GWCH70_2648	37.349	83	47	2	556	633	48	130	3.77e-04	40.0
Geoth_0054	GWCH70_0034	94.942	257	13	0	1	257	1	257	0.0	508
Geoth_0054	GWCH70_1855	25.806	217	145	9	2	211	1	208	3.68e-16	71.6
Geoth_0056	GWCH70_0035	82.310	407	65	1	2	401	1	407	0.0	679
Geoth_0056	GWCH70_2880	34.000	100	56	3	310	400	106	204	5.10e-13	64.7
Geoth_0057	GWCH70_0036	97.326	187	5	0	13	199	1	187	7.04e-133	367
Geoth_0057	GWCH70_2931	30.588	85	56	2	12	94	1	84	5.71e-05	37.7
Geoth_0058	GWCH70_0037	90.000	290	29	0	4	293	2	291	0.0	511
Geoth_0059	GWCH70_0038	93.220	295	20	0	1	295	1	295	0.0	569
Geoth_0060	GWCH70_0039	91.860	86	7	0	1	86	1	86	8.71e-55	161
Geoth_0061	GWCH70_0040	96.296	54	2	0	1	54	3	56	3.33e-33	104
Geoth_0062	GWCH70_0041	91.379	290	25	0	1	290	1	290	0.0	546
Geoth_0062	GWCH70_2894	23.457	243	152	7	35	257	37	265	3.12e-09	53.1
Geoth_0063	GWCH70_0042	97.818	275	6	0	1	275	1	275	0.0	551
Geoth_0063	GWCH70_2511	28.947	114	78	2	128	241	46	156	7.19e-09	50.4
Geoth_0064	GWCH70_0043	94.400	125	7	0	1	125	1	125	1.25e-87	247
Geoth_0065	GWCH70_0044	100.000	97	0	0	1	97	1	97	3.30e-68	196
Geoth_0066	GWCH70_0045	93.696	460	29	0	1	460	1	460	0.0	888
Geoth_0066	GWCH70_0359	21.212	330	228	9	6	323	3	312	6.51e-14	69.3
Geoth_0066	GWCH70_3268	27.333	150	75	5	4	122	5	151	1.52e-05	43.1
Geoth_0067	GWCH70_0046	97.785	316	7	0	1	316	1	316	0.0	632
Geoth_0068	GWCH70_0047	81.991	211	38	0	1	211	1	211	1.70e-128	357
Geoth_0069	GWCH70_0048	85.027	187	28	0	2	188	1	187	1.15e-122	340
Geoth_0070	GWCH70_0049	94.805	77	4	0	1	77	1	77	2.18e-53	157
Geoth_0071	GWCH70_0050	93.548	1178	76	0	1	1178	1	1178	0.0	2226
Geoth_0071	GWCH70_1077	38.213	403	233	3	597	989	230	626	5.88e-78	268
Geoth_0071	GWCH70_2992	23.960	505	329	16	14	469	21	519	5.53e-18	85.5
Geoth_0071	GWCH70_2992	30.000	120	72	4	849	958	458	575	1.24e-05	45.8
Geoth_0071	GWCH70_3041	24.926	337	213	10	648	963	177	494	2.82e-14	73.2
Geoth_0071	GWCH70_1061	27.703	148	100	3	609	755	252	393	1.75e-07	51.6
Geoth_0071	GWCH70_1061	32.609	92	49	2	850	928	569	660	3.56e-04	40.8
Geoth_0071	GWCH70_0206	30.380	79	52	2	864	940	270	347	3.30e-04	40.8
Geoth_0072	GWCH70_0051	97.765	179	4	0	1	179	1	179	7.41e-126	348
Geoth_0072	GWCH70_0032	66.667	51	16	1	1	51	1	50	2.65e-16	67.4
Geoth_0072	GWCH70_3235	43.860	57	27	2	1	55	15	68	5.25e-06	40.0
Geoth_0073	GWCH70_0052	82.027	523	94	0	1	523	1	523	0.0	746
Geoth_0073	GWCH70_2760	27.803	446	283	11	6	425	4	436	2.63e-39	147
Geoth_0073	GWCH70_2515	24.884	430	303	5	6	424	2	422	1.31e-28	115
Geoth_0074	GWCH70_0053	91.189	488	43	0	1	488	1	488	0.0	934
Geoth_0075	GWCH70_0054	93.407	91	6	0	1	91	1	91	8.10e-56	164
Geoth_0076	GWCH70_0055	100.000	102	0	0	1	102	1	102	1.64e-71	204
Geoth_0077	GWCH70_0056	80.829	193	37	0	1	193	1	193	3.76e-114	320
Geoth_0078	GWCH70_0057	84.553	123	19	0	1	123	1	123	1.29e-74	214
Geoth_0079	GWCH70_0058	93.496	123	8	0	1	123	1	123	4.81e-82	233
Geoth_0079	GWCH70_2860	39.640	111	63	2	3	109	4	114	2.51e-22	82.0
Geoth_0079	GWCH70_1161	51.429	70	34	0	3	72	620	689	3.21e-15	67.4
Geoth_0079	GWCH70_2955	37.500	80	39	1	1	69	622	701	1.74e-12	59.7
Geoth_0079	GWCH70_2169	32.110	109	73	1	6	113	278	386	3.08e-10	53.1
Geoth_0079	GWCH70_2169	44.000	75	40	2	3	76	190	263	3.88e-10	52.8
Geoth_0079	GWCH70_0213	43.421	76	42	1	6	80	648	723	5.17e-07	43.9
Geoth_0080	GWCH70_0059	89.601	827	85	1	1	826	1	827	0.0	1431
Geoth_0080	GWCH70_0370	24.183	153	110	2	606	752	304	456	8.10e-07	48.9
Geoth_0081	GWCH70_0060	96.327	245	9	0	1	245	1	245	3.75e-173	473
Geoth_0082	GWCH70_0061	82.515	326	57	0	1	326	1	326	0.0	521
Geoth_0082	GWCH70_1067	23.490	149	97	3	17	155	1	142	1.25e-05	43.1
Geoth_0083	GWCH70_0062	89.201	463	50	0	1	463	1	463	0.0	846
Geoth_0084	GWCH70_0063	97.802	182	4	0	1	182	1	182	1.75e-129	357
Geoth_0085	GWCH70_0064	96.698	636	20	1	1	635	1	636	0.0	1254
Geoth_0085	GWCH70_1106	44.068	59	31	2	194	250	50	108	3.03e-08	52.8
Geoth_0085	GWCH70_1224	28.421	190	110	8	164	340	52	228	4.46e-07	48.5
Geoth_0085	GWCH70_2501	39.394	66	33	1	198	263	45	103	2.35e-06	46.6
Geoth_0085	GWCH70_2587	31.356	118	66	5	164	269	75	189	4.84e-05	42.4
Geoth_0085	GWCH70_2521	38.889	72	34	2	198	268	56	118	5.70e-04	38.9
