gene_0	gene_2001	100.000	182	0	0	1	182	1	182	4.09e-135	372
gene_1	gene_3510	99.142	466	4	0	1	466	1	466	0.0	969
gene_1	gene_3220	99.142	466	4	0	1	466	1	466	0.0	969
gene_1	gene_2684	20.926	497	301	16	23	437	21	507	9.69e-15	72.8
gene_1	gene_1154	20.926	497	301	16	23	437	21	507	9.69e-15	72.8
gene_1	gene_856	20.926	497	301	16	23	437	21	507	9.69e-15	72.8
gene_1	gene_2404	20.926	497	301	16	23	437	21	507	1.72e-14	72.0
gene_1	gene_2255	20.926	497	301	16	23	437	21	507	1.72e-14	72.0
gene_1	gene_2202	20.926	497	301	16	23	437	21	507	1.72e-14	72.0
gene_1	gene_2153	20.926	497	301	16	23	437	21	507	1.72e-14	72.0
gene_1	gene_1185	20.926	497	301	16	23	437	21	507	1.72e-14	72.0
gene_1	gene_1195	20.523	497	303	16	23	437	21	507	5.91e-13	67.4
gene_1	gene_1586	23.308	133	96	3	23	155	47	173	1.26e-06	46.6
gene_1	gene_1587	23.404	188	122	8	268	436	75	259	6.16e-04	38.1
gene_2	gene_2037	83.234	167	24	1	1	167	117	279	8.46e-72	220
gene_2	gene_954	70.748	147	41	1	1	145	8	154	4.33e-57	179
gene_2	gene_1932	68.000	150	45	2	1	147	117	266	4.93e-52	170
gene_2	gene_125	57.576	165	58	4	19	171	1	165	1.32e-51	166
gene_2	gene_133	66.667	150	48	1	1	148	117	266	8.16e-46	152
gene_2	gene_123	49.153	177	76	5	1	164	48	223	2.27e-40	137
gene_2	gene_128	45.405	185	92	2	1	183	78	255	7.76e-29	105
gene_6	gene_2475	44.048	84	46	1	14	96	59	142	2.01e-14	62.0
gene_6	gene_2552	44.048	84	46	1	14	96	59	142	7.48e-14	60.5
gene_6	gene_869	29.630	81	52	1	16	96	70	145	1.32e-05	38.5
gene_6	gene_2474	30.769	78	53	1	20	96	72	149	6.41e-05	36.6
gene_11	gene_2409	95.455	66	3	0	1	66	112	177	1.28e-42	139
gene_11	gene_3726	95.455	66	3	0	1	66	112	177	1.32e-42	139
gene_11	gene_2052	95.455	66	3	0	1	66	112	177	1.32e-42	139
gene_11	gene_1466	95.455	66	3	0	1	66	112	177	1.32e-42	139
